msno,msno_predict_1
gw3lWRBvDd37KxnmvOIbljV6ociP1GOSlGWNi6qP+WE=,0.33877435393302474
h9Nt3zX2eBvrKuLpI6tXJ/OpuFz9/GXAdn2LwM8Hd+Q=,0.3792437251557617
hFIfV4N9YZenzHaQM1VZ80C8hVvh8z7wPeYQGfjysO4=,0.39282208849868877
hXz4szqwDZzjNcnz3szdx3Hupncc5POgHFwWeR4hfiw=,0.503827340358435
iu3qBIwMJIbGZwJqE+RbXv2nlE2KfjcH6GuldbNg6UI=,0.5878245184989931
jMyFTFSMzrHgFGqy6RpmNMgvAB68fZWUJM4q4cvrdY0=,0.5344248628220524
lZTQ2qyb3VDej8DhfcdoGDzqDU81ZH8P4pkbfrxQiXA=,0.3770176860233001
lmePP6FMMD8sV9lzS8A+TgfskHcuE4NLvIozLUoHpxY=,0.3853114686550357
lwRxKjvpxOjsVL1kZmlOk1NmxkrWRhGmbBQEzIksmlY=,0.6556918027791135
mvQXxwZ7UYYsOtq1qznl8bpe4CHBQQVkMHNlwbFsBUw=,0.508812346457896
n5v6IqRk4CZnELtP0Z2et7EZrdPicfyhvD2gIdq1Mcc=,0.573722429058163
nFDrbqeLlL1uxiEP6rBTIbNG3FbpLyIik2mEFU1KCi0=,0.5710443184992634
njo5/YbdyOtHXLMcPdmKCwtzwfPjihksApTvnXsE7ZM=,0.34129448054348427
oXE49jqHEDo3Ianv5kAKrHdwDAW0hBXEAV+2Egzp9jg=,0.6690264723670629
pAucBK4R+/i7xXN+KyKVpo6Y7cf1hYoQFMYco2Tm6gM=,0.34275821236079834
pMTOeCRJIQtaLyVQPqW9Lfch2DoGHTNZYiIHr18Ufm8=,0.3672875374706816
pTQDCWvjsyZqk7B88s0lqbCXvnnlJtraw/MBFKBtfOs=,0.3875744159456204
pu4GAZj5y/scbL3a2H7l31flDhLKtvjmYYBjhoTwa40=,0.3848972608946871
pyE4KIjLOFsqJ7UeB4XAfjMbTBNFMtUTgxF1IkKW7Eo=,0.4988103586777357
qORquN1IrISO3fuOpdSjE8G4cyl0zNTrRRy76Z+gLGI=,0.36960426275314207
qUS9Ja/8DnjR5lixv5/hL+4innatTyu1p8EDymlX4WI=,0.4650317497345015
qe7SHs3kz8W90TSif6rS4GRHLln3WJRW1O+jXtJ0l7g=,0.6137437744668893
r/Kn9Bg3LoDcWpB2BbeO/L+t/qwJ902Qrb4EEoo9GZ0=,0.537115046283459
rAI+tZ85/S4CEHBEhUkHDLO1afqVLArCu0nsBmORwfQ=,0.4372579490340438
rkapzrCvpBR+xCegNP2ZiESTq4v9svh35cHdutPB7hg=,0.4374131643382705
rm9WyybprbJoYnPHAx+cs3T9UMgS3CYFNC6h9TdJeYE=,0.38769764278874647
sRRabdqbW3wSjHYVh+ycyMugUX0Z3SShyU7L2uJN2Lo=,0.5710146721348932
snNoTvtWFySvK3SxPYW4vo3aP3Bkn9wsVR1Uhltrym4=,0.44548563405071423
tJ5C6bkUDKg2URToTm2Om0vmcCQQRFaIiIysayM4T4Y=,0.5153246014358913
tTFHTtPnM/EJqptiVnnxDVpr0h6Ub0EJeJtpguIUOlc=,0.3505021080538868
tWJ83B8AietFkWhvwUq46k6iJKINfL+qEl1/aAtWcSg=,0.5798188006696197
tghY4HEiM3YGysIWS7zRIzGvU3rsgjokEWLtD4tNbK0=,0.6148007162580921
toiPibne9G2a7cpo2ntS6gauDnX3gRi9zKNVpCl5Cpc=,0.5452028988538374
uXUrMSmt4aWoSnYYX8EMbd3qrei+m+7dDN8rPCu5UbA=,0.45956609272304805
vAG6e8fqh7L3vFwol4GXFwgM4DoXLDbudhIe8/Bd+ms=,0.44919800730489295
vLDkk3CT4RjkCv+ScKro+wfkY+Y81b2wWDsQIDdk3bY=,0.49007993181617265
vmH4tnHoacOjP4QOWShZ1U/d27xf0LClRMw1afexYzY=,0.45777257501703517
vvo84ajE077mr/Bz4b5hTu9JyODBrnHbHbc3BafQSXU=,0.46614973341429977
vwFghOkuwdTj3TXtCylw3tLJ8UQbmJedqJ2GZnV07A0=,0.4324773298503943
xN1yBCefz6Gyl45mVm+pj/7VDrN07zqGtWFA1hqxG1Q=,0.5764867406161939
xbWVfgz8kF8nMyj18VSKMbvV7mtvK/rNWWSJiEc1v20=,0.4009142169539014
y1c/J6KNGSbAmcIFTRmzedgEPV8yqkKdtg4aDXL82So=,0.622100774502142
y4y+EVz4VQmF9HMUOAcdoojzKFjYP2uEc/L64rV8zJQ=,0.34461874092074674
yfM1rDfDbkMc0DngwCBG+1rt+5Nk0HT2cnZvmUfz5Eo=,0.3611099413411537
yuNNchYAUI270EYSkBeisUmsMzFKS6Ls+f5VsauQfP8=,0.4716899232181939
z3CXvhz/kVcNbih2bm2DdkemyLaS0XeWAPbTsdXWTZ0=,0.5035402862289856
z8gtYSn+z/3jAPVXyPp1B4bcTt+xZl/wthCpOjhkCh0=,0.5600369958982643
zAUQRzVS/raate2wwRFPdlYfHBu8ULM9q3JK9PHDOoM=,0.5379057640651724
+FTeTGq0zsSObZlkR1XLph9VnZt1Vvfw3CHzFZb0ka8=,0.4756276737229942
+sfg5m45rzvlW2Z68z5RxggAeSchZKgHV5UXkSsfShU=,0.3829449577106298
+xMQk9StrDFUOpGXZQmnotYYc8M8bbsm8loYgy3s8XY=,0.6322181808920916
/2kIV6bkVg2G+NJPKPVfnfO6HZZ+NhYb5dr7JjzXmy4=,0.5035589633706938
/TeqTcbyQqFu4Iq2jJGlObYmnE4qELFU2HXmjjruG/E=,0.6716484753183183
0E2rdPkL6zqEPhba4YMytrXZKgWSLPyMgfNX28aYuv8=,0.3426048340150661
0eQZY/YLb+YGy3XCo6Q1PP1wQGO7wNuBI8mDGS7/NqQ=,0.29578069101917925
2DnvslFy8Po3vODJcrIzdSFB4af1YoTbv31/M2znaGs=,0.5284296736929265
2ibpP0Md3UqJClIs5c+5sL2F2mHx0I1nUmvvgfs4yFg=,0.48031930646900356
3/vrcdeXUF8fCslsaI5N4mmuWddlYz5LdY51z164v9Y=,0.3334540045609764
35vtv5o03PJNKy/xvJ5/JEeZ6rO7ZuIi2BWrBCNNqtM=,0.45512047748807594
3GBNLeKA4gZ9VVBsaNCKMwD9X1LMRS3IAgXhCw/akVg=,0.3426287254383141
3M8qD2JBrj4NK7kpO/i9ZEDrbjBNFGSvhxQNSiraNHI=,0.5682311372926699
3Mt/nkg97uVcJx6lhZqRlPxQz/8VMKhv02MNC1K7DIM=,0.6447116817514673
3Ult2h38VXDw0P0w1eHHUv2AHdBrfoxOURSmKoI7SG0=,0.37452349884895186
3x//pX0I5Tl35YXBTcspxqzcGdn+cU7jB5iW/cNwdrk=,0.5600455974807955
4+kpcMa+8zE/gg28lWs1+HTcYO8ak9dVNzpEQoTqLmE=,0.36788873345623485
4Q/FY3GoaCCOIv+PBwGGkKJQpMJ8+kMLqTxWUAtByu0=,0.3398632167811609
5/OU0wIe2trojKRWz9VY4BVfl98rZTAlasDrxjaafQU=,0.3393929845257053
52i6ygHaFBbJ8Bux47SnAeyA7SaryBm963d60X56Hj4=,0.6505392535932537
5e40Hg0X73Pt4RwPJmpBtaRezInzVhpXH23tddfsJBc=,0.4942638299668578
5sMqS25ZK9nIwqm54lZR32eQbkXniEGuzGL+QvwOoCE=,0.6433015670175108
6V+6Gxbwsu4NfeOxumSCYF3Pf/SWon8D4Fz+gRRC34k=,0.6564792616191819
6oZMUtUWHvmUt6u3YcoX6xcLXp9RiDlzB97SuC01hJw=,0.5033680512073249
73oo58DPluf0CeVTTI9Mp3CQiMuPnEM9MOLhD98UQQ0=,0.37309068047531535
73qZddVp95i0niKvMwJd/y/+kOP5W8qUjhie3m9ecVQ=,0.44938807752146587
7PHd6rRcXkoVf6kzvzGRkTCA70BCQaMmJICezBICOZY=,0.3783263103417383
7RKBDEz4Q32OKoHuWYV8UeI0DIVpdCU9gpMp0AzTQZk=,0.36689025900044614
7TuDBoXgTUTzNVZlIdK+rt3J722Kp0jXS6ZuVoa83cs=,0.5567108534317793
9AeUywJsgIzOnuJ7+YmBkMbjhc1xCUtrTIN6ILjMG8U=,0.5076884961953616
9gauHzmh466qcBIQ0MD3MOCIuLpVJaFeb42oAmkyUg4=,0.6384910863056942
9vLLzp6SxC1nAl+9pQzKC4TjT+ToZ48IPfdqDgQXHfI=,0.530121551236716
A5UaIx5aPkjsyD47scw9FH5klGhNO07UGO/sV9e73og=,0.3422410130416624
AeAZ43NSV9k0uQVak9xZqwfKPsOKgkmgItTpnIs/oUw=,0.397660003951182
B7BEsxPg+20Nfg6PrXjy2Y8l0QF/2wP+k6bASjeJTMg=,0.41730291838480643
BJQGRO7Prv4hJvkl5IAUuJe+0FC2WDjDQFhJcwMn0i8=,0.3762162035713406
Bljj9o7B1zgL0RIpZef1SlSigiTIMr0mDPv7aUyzuXo=,0.6652875718244687
CwzPpP87CuTWjkSgvd6MqI7zNDCThq/2fb6LrjOrzuU=,0.4052548747990428
D/qkVf0okwdHBosyGAKSsUZrc/SKwCLcSa1sLDdcRHE=,0.5587018965945847
D3RB7M6rj0G7rxb75As7abQEjTpdc0OPXl7r8CpRlQ4=,0.6640559004386511
DVwd5/NUTsZo7iSXKfD8BkROurunK5m5wnMzZ9gkNzY=,0.5256902666247378
DkLMlFFJKHpxXyBIv5FF00b2TGW5UUnhluUQKsfr+9Q=,0.4056205081055034
Ey2B65tI0MZ5oaLxmblSkjSe1gSuRYeo0OJGCQ3HfG0=,0.6534441020397305
FPsyogmcNB8QKibMa6iexJWwe4P7enRI2CBCQCs9v5o=,0.3431881691821256
G/dUQcS15sKD91Z+YBtj50WWSwh6VK0ZHBZI7yP6p8A=,0.4437872979515131
HIruU3UzsTqdzBsuRn/cI9hhkCU2om4bawFN3mGhkEE=,0.5308987480559625
Hfm2zCR5v3+Aaggd5XqSqF3zBcmet5I5dihizZ4A81Q=,0.5562732922881807
HmHoSnryX7Ih9wQWBcMBTZdpDoyZgx8xmk6T0jOjHSA=,0.6364569190956371
HmdzzLiwE7jjYN4MKPWvYoPZv5Rh8Z1hFYim9qPgjds=,0.5544773667601247
IA8zDfuhmVRYF85WeNULYXbBZs/QvfvPd6qcnrv3b1E=,0.6788234781992545
Jd2BHsBagvpjEPs9vbPOy4AMmS09NUomjimvjRnolzo=,0.7941924618714504
Jd8Z/drETPjM3LGQ9HXyny+5G4VY76/2eEKAHQEGGWI=,0.5280759288547447
Jt6GeDjJW3OPzFeT1oC8sPHCcAx8kAfynSysw6AjRzk=,0.3526060749709234
JvWbd1Xpkh8qutn4wWTBT/c8hS8JxAtU5cTisXmHlLY=,0.38023138748164026
K5emfH2L1O4R1P8kCuDfNWt1LerMQJeLhA3+mFXMkrs=,0.45531218028632964
L/p26uq0JP4P4vf6qIWGFofH4IR9qsKI8T9V9a1Bbfk=,0.4757096289765656
LmjPjr0DmhujsE/UEsdWh9M4wTfhkrpkubD3sbBfzPU=,0.4062995971862909
MDbXZm5OJkazYHMLYBR8fEDY3nsYj2tyIecSV1XeCKk=,0.5185377445234439
MnhBaWz5bd30pSv6heu46aS9OFDk3xEY3ORbldyNKO8=,0.5141345789167482
OO2l5Z+DjWdMgfNhCALqZmcXKNPp6vCWTGfX4F1xBTo=,0.41846189349053253
OOmcE+1n4yhFsiuG+I7hDexso7uY9/H63AcW6XluilI=,0.5447085923189218
PmWiTykvPKbP2DLT5aG39GY/jH22IJfydHqQmg1dv+g=,0.39603255870508114
Qml82w42vJQ0pgT84mu77xl3OHkrh67s0I2htU00i48=,0.3966934905970934
R7xpv5/Nz1GEOTE5PQCgt9ZRWp5YTmDWsvRJJJB0IW0=,0.5066754298965497
S8h+xiu1dV3n5LMIC7frX0MZjsX0dXMlHSjGIXmFQuQ=,0.37555266246815255
SChlfF9MtWvFiuAU5eU2g1sVm/n3aMpS4UkGgUIW7Pc=,0.6684312465843896
SrOHnem4fTaymYIAP9oQr6VO67394WBXv0/0UDFmy4Y=,0.4258877335337022
T1IaeeTODuXSuSJrZOetUdDG2uj8vBOiREif+arx+2I=,0.6451752548957753
TrFyKeDxzt8dD5N77dR5ZKvbb/yw4L98UYJZ8L8fOOM=,0.46655625209830787
TwFIE7CV/T4TcJFKsI+R2OxWQAPF3N2cp4+TNdEoGow=,0.6268862828406484
UfbTU9VSfy1BE+bvtEPKZ2EBo95MiLQm5RctzhPS1QY=,0.33434017092214635
V6Xx9U73TyXP4W/43yDg8w0zaKF29XuQ1dabSLROWYw=,0.34303982628688334
V7iaP2jA2ejvDi2Lk4BA+JF7VzZ2jVRNzrUhjz/FZRw=,0.6623845905388427
VCR+nvMsoH7D+w5XUWvzfNbPVo7qnKMiXvu4bYSS+ew=,0.48382744653200316
VOY2C9z5cUkxpkC1yMieZQnaKQbJ2qE70KJdS25lpSg=,0.4993670464760234
VRNOrOizy1zxItZtdAdXejW6pXxLVoHYpudF7UV5MVY=,0.5943410113478336
VjmtTfaBITJyivyR6rvLIwGO/ilRF05VvzpXiZ1TOn4=,0.7257812952781018
VzLFUaOuWRI9HYIs4EBU4EucxTRvNwNa5NXcujBHONA=,0.4957449699768221
WRUU75mC3ojKnm5aoSq4ZfN/EhmqX/9m96MDBnnr2d8=,0.6043909497719454
X/zaWxIQB+K6O6ksSojBrBHofowHEznBhnM8LUFtu9g=,0.4491182963120952
XTkdMQPPQdSG43xDbGhVCU9brYqPs/05N9/7KZ22zRg=,0.3431881691821256
XUMjr6XLgQrkOOpx4SPdqtYHUe+9Tj+EfwhuFtbxYz0=,0.5419945343285262
XYSqpEPFwkfir0HaZYG9tyo7mxbk4ijOwf8zqOYqPUU=,0.4804601140209683
Y2rU0rLmrOHrxW/06GR2qJRzqct68x7Ivs52jzAH4U0=,0.3431433118821394
Y4KFPIJjfUIj4+paEpi5ACRi3N4TFWKNEAp4TtI+1qc=,0.34223293871507204
YWyh99rq8kyYPn7MIg2PmjA4JQ3uT/CHp3EjlRbBUcw=,0.4543384926335701
Yyvdbk4hZiQokh5LSyXFstRTxwbkD/aiVqNsKHEOOuI=,0.4725856960426456
Z3XMqUdyGXtsnaV47N5ny+KjmWBm+FShAXm7Km6dwww=,0.4512376949554013
Z6fpQuPELSFRZWjzHYUsAd1BesfhgYC9M+cifBVndds=,0.34275821236079834
ZMJPl1JBeYDZ4QhtRTIfxhJRkhJ6nbx2yDnfGBZcSgI=,0.3425477686977798
Zq/Z6NBA5mkIRlhPNzCOT2WeC2GFufW4pKXW9HFOzIY=,0.5639136439047093
aLL6teb2RpWa13/ommhp3xavUQiEnzONf3Xt0LiL/QQ=,0.5587615969398353
b5iYA+a4AeeIAev9P3W064oGaZOhM79wBIVuh42vzF0=,0.4521351648827961
bWSgc+iHEn6k5R6pvkLeShl08GOjnF6BTJtZTA7h9WM=,0.3411356261601438
bc+TiSXGuml9O5MMmtaHbasVU0NNFo4zeuxCwmhMS2Y=,0.45244830601710667
c/njtFgi+Yo7EZsTvzWSPf9hVZgdf8oqH5vJjjbPTG0=,0.4858664351033616
c4s+8ENN7L8NoFN1/pFLMM62zomSAWmTK6nyRo85o6U=,0.37490522723175895
cuHFwGsmeVX5i9Bgh12q86TaJWRPlZltGrMM0j7PhkI=,0.661739320881348
dOy1RL0qZk5upYwlLUiZkq7g2AytPi4393nda5gmyAI=,0.3878698864827619
drc5Ubsi+Hyf+JwT7Cqr0Z3D6U/D8FWfzNhEVbyFA6o=,0.4911698117918878
ds4evN5lekUb9CWhsXbHt6OOTgOoLRb8LpZBFQpVZbs=,0.5755956268126967
eHnMJq/W5382SL+PfuVm6ki7S4xkHqPcz6/8ka7Qibo=,0.3248161068968917
eTYvdgC9GdkY1FzcfJDDc40p3qRsDYDGwEIGY2KBe3Y=,0.6346390830942692
f82jWQUfGz4BsKnNzPsA8Ar7QO1GRn5Uq91EI3+9Z0s=,0.3858288576581621
f8I6+5vZD2ZumetryyOEWBulPWsvFnMVVMjbN1Pz7TQ=,0.5935373972109665
g2OmrdZl3afLNVldvzyPKQDIl6IBrI3emt6qOYGIszA=,0.6486703168673036
gTDzLGm8SNGeMLmjE7hdoPBXa6iplVuA0QJJxeowqdo=,0.5341079215606953
gvdMzaTDtfNGrwEFyhF1eTv1P+VatgTDwQ59VzSE5dM=,0.5001458249191872
hEoCcH4w5hcIy00pRMNA6xmfPtJZWA5+lHfs0RBhPuk=,0.43535828479550537
iBISAWB0/XA+AFSXs/4+uDdGkh36fsjYbnMmSyjz3Yg=,0.4957058663647566
jTmVBThV7oflwLdjjxa2RF+MdvAxv2UkQBKs7XiYdoA=,0.5550351510568002
jTzOKLwMcrTo6BB92PWQn7Q+3+90eulal3kNy7EUQUw=,0.42011154480698526
jltOjB7QdPzkPapxpdhzQd8g3GFRrva3/t8/P8lMOcE=,0.5307247239966218
jwDZxBqtgHw/m48c/fOlMIzX5yiQgX5YnwPCakE7kPg=,0.5569516757871377
k+Hu8W28W2QXAqoEML8EWz7F3D76Xxpq91Zf7e/W4hg=,0.34074978142165313
k86g6axdhm4ScO6n9rOTnhxtEoa/Rbw0Wn0CoF48stg=,0.41696699867559134
kEth6rlygP0TGx9sA6SDabXR7APzaDUU4ETOLmFySGY=,0.5035589633706938
kF0OZpsb2AILwfLbSlLDjoOM45dJJRLuyeXO1yLMmzU=,0.5315481496811281
ksuWLTWGjCW+ld8d5HG3Sr+8IVVP+FtPcmpD6M7Ctfw=,0.4435767929790103
lInhn8zm0XNtx//RN+3vGGoIJsMk8Z9PhNu9IvObkn8=,0.6959203291392275
lM+96vw4NBs1oBd5vynm5uv+EdhVRkBRE5EM02khwDU=,0.3427674212598262
mM7fZCmNIxWw/X8Igt3YIbTjzsopd/B3yyi3m2gWHQA=,0.3417379701087338
mm8Cm2G0p6Kwrn68wyZNd2pkjLepQ+7Bf7TEzVs9QIo=,0.48077768424550554
mtQwho7i2FGezVbbU2L4YcJPs206XsO5Oy3S/20vvuI=,0.6294016342782982
n2hCmZlfiEFmsUhdS/tapn03Y90xPFHHW3JqP3D5RUM=,0.6727842989707608
n4m5aWzliaAq+GYz1vqLYEPoEyKVpMgFUETa8fidhyI=,0.6416685195138273
oF4/dEI3s3hXR+xju7VnDStzgYFCCbueQaw2MFeuGpc=,0.6131079972558174
oq4EJseG/aPb4SEYoXGjteoTCpvX1JaA/iDVqpFBL2c=,0.46975847629676737
p+WIo6CkdUC6KG0jJGMBtLN1pQc4Z3uu1e56ZMb7v/w=,0.42589650455280853
q5g2xvpmjNv9EuSV46UOB2nA6sbj/MZSUci40nM2abc=,0.35067746678602074
qDJ/7NFjqM9EYizi8XtxwUnAjLctvpzn67d88TfPM3w=,0.7098240793964413
qVH8hNS5uMNfUHmigLnQS2y3X3zkjeRGnAZxbSEsDq0=,0.44579398956665883
qXAYEk7vFoPL3kKMe1V+8tVnf9l3+Wa9R7xO3zsg/0I=,0.49255347820105244
qcLpxJ37vldysqTpYQxfF09gEeScscs8c+xSEUXaFAE=,0.5925670423439126
rRUTKZAVxGBh5XRUk+Lk/b/gHcAOsbk1hiQiEfubDh4=,0.5846590613301682
s5rZpsdxN2J326BxSaljGgYAFVpSK5rTlPyQPkEnN9g=,0.628443933396418
sKjHrQwoynqMJXUxR3uXZxI+z/b/zary+cyV767jhkg=,0.6628594264786661
sjzL4a6H0xqrqc/81AoGFqwElcyAM9nOkPjob/hjuSY=,0.3782660648553631
soNblYBrU55EYaaJglOvttfv5511koOu/IiMEx3zX8g=,0.4523311869365978
syvAtFOuWbKl7U4qBn1SkyTL/eBGtTjea+LemlriMHQ=,0.5023933676974828
t6yELcvFEt7SXzNGJCP/Jf4VvkagPqsoRJoAcbbBABQ=,0.6622058363169033
uRrLFPvvLFlleu1zEaeJykGTFxgBDUgdmYNPlnJxh6c=,0.4192889976668586
uvKr+/KQsx5GPvvmcI8HlkUqekABveZmtZ3yAnjZ7q8=,0.5162024391002082
v1CaniQ5SBl7Q4iO4cAviQydY6N7STtsoHJhWK/RDpc=,0.452823333700454
vbSj3dv4yw2WPUvftIKYTvBMGBv0L9EHB/39LfM5Muw=,0.42266865229275496
vlU306UG645xf095k6g8jKopxK+m702kV7YbuKMKDPY=,0.5059737609426305
vo7xWdo6Cq5yR1/pMklQG/pKwPn+acExhCys9b9GHKM=,0.4737461767729222
vrx5YFMYQz0PtDNSu0KOInZtAtAij/cSbYD6igHMTV0=,0.43050076955029176
wg5HGYjBB+RsQDgTYryoXhqIJ1a+yvLRSeu57yfsYX8=,0.48888007148434737
whKzUZvIXCl3YRGMnIFD7QZgvoKxT9q69ZqUH6orYxg=,0.6446756747798708
xwnqjKTbFSnp0MqeUSQCDOhDTqICoyXYbdnzzcuDalc=,0.4323286599082995
ybVrB2Tm7dt0CgcvFX/B6CZeVlVVg/CycOK15a+wGCo=,0.49283788402014067
yj9xjjPfIbAIOSvGxU4HO5S9y3+9C817IVonmAQrQsE=,0.48529106748857426
zwnnOtHeooUKwmZC2XN5B/1aTi97HN8iMGpzX5Iq16o=,0.6085354096274194
+eT7ruRR7eBKTkRtRzM3l87D3K8SXDv9amHfU2dPYbs=,0.3949066697527558
+rxJWjKnowcvmo7lx4rsoTYMG4UD7o4O7pH3v3s9gDc=,0.34319453294047886
/horKDduWAcvhkOdMKbspnILV+SA06rtMay1To+kgR4=,0.4853253877722182
037x0dTJgCppVIXFDqw1Qp9DUdFTnHpzrL6tNFZByoU=,0.6391629383019214
08n5yhZ+PvRjJFJOfpu0M3cKJzswUU3PmlrRfpRh49g=,0.5028797559615532
0YAw7DkmYfgWasWWDTiNYwzYG5j8cfYFF+mBmjbaZHM=,0.49067406614920933
0ZZ0hD+SnLJJsDWKrBTeg3ZY36M5jBC0nn+Zmzv06R0=,0.35932208312776287
1EQ4iZpu41j/PxQjLMCj7lnLdc4DBHhd0OKWNsX6FaE=,0.27596789489745044
1GPlrZkZjnvuiGZb4NLEOfog3XGh91jPpQLgDuTckeE=,0.5592827224245538
2ESisAqwBOydyOkh+x4gSVBYiO2HCemzCSvnqTBg8M0=,0.4996131719582885
35blnn4ThTzriON8k0kDGFyLXPudEqvAGmaiutuhsAI=,0.4387526121791214
3Z5BQKcbUG247tykVls4XKcDYlq7IbWIbMCQcX9HgOM=,0.40210664296041165
3nmB9Bwz/Fj1eUCqt25RmqwQPUZAE9R2wCumYYT7V74=,0.5168405192527084
4D/oAKEtPcPRGkDe7kZPfopPPv9d7JtktXC982mb9hI=,0.43322672966316766
4agwBqDZvfPR/g0bg6aaN3man7A4ssPJvU4OOAQCyXs=,0.3854306772417224
4d3PKI0pOmE7dJ6VcrPvQ52c+HsdMjSRdNkK6ne+eQQ=,0.5023154021364946
4uhlCdCLn4ZR841+GmE4Oulxc1yjaf0QbFQmbu66Jx8=,0.34011960431800337
697erhgwAdbn9oApndsyVrotzCpv+ZpFfGYlx0iwPIA=,0.6066020178559707
7Gh1BcY90+l2ElVpVY76RutGUur1Xu9Dk86W21z1k1E=,0.3414712874551418
7l7EIiyC92QhG8hE/rWXJin6ICYRL2/hnqzAHcVBGz8=,0.5804024648057939
8AC6QKjpdwFADFXtmAObjlrMnfE+A1aPnWZCmISa7qw=,0.4430912054120106
8ehTcq2hI/iwZwJmRJqgPrLqmEPDGI4WaB/JiG2R/b0=,0.5218279110027706
8vDylk/qeYsn8jNmWrMgCXd0y3/mXJ+Q0bmRtGDxBJY=,0.49080734729989167
9BViRQBJMlUsiQ1wQiIRHOcwOufm7zPY3sHIYtOYpUQ=,0.3589155368639368
9UMFFlhCywvdIHNU610ak2Flq9yL27vK8oxiM0RQR5w=,0.5107638842254075
ACV47GlYbpt6fW5vERzFMbT1/gqSnYMHEywKv/4Fhdg=,0.5064614585016112
AMJHGy94aYO3wVgwdtDuOQ5M6leGDyc3pxBkPeOfc1I=,0.6224546877281263
Aewm87sd+V46guaBsdKhU7zEsd4zUy85MSmoa+iqdfo=,0.4768351172182588
B6nr0/MJpw73Jd241vBGgozYm/r1LjSnpTR+XPFRuTs=,0.44879569745463654
BzpD6TC1QPYfrBOoWkZRdQDCXyoMjSgRVWFdZeQS2OQ=,0.5213971868468139
CMYzPJkl2n7NpCU5cSEkkXEzsbRdxQVKxi2zLivnzKM=,0.6297935849065638
COKcxAcU8S2UMils+HG9N1Vh0B92BeVfUdrXbp4/qZY=,0.3895966707353986
CZ+IwyEaFk55DCEztqMMx7yFrlFLPm2Tq/O56Si8Qwg=,0.5149521446730224
DSUN8cc2SZEYW/EOsn2ifMaYZCAYUt2dMkw6rcsZTMs=,0.6615179071720549
E0ShBdBbhIiLT9APjS4g3F0YR/H/yXNHbBnVPecIznk=,0.492470264037341
EGZADeooTbg1KfKChcsRtPWibxss6DmTTMSxeD/s6uk=,0.36549855890149074
EpPNCxFcCgzqMZb/i0oiGlDSmZ+YX7YIpKRPEiO03kM=,0.38945432238178906
EwQCy6vvSqKWBYZuSB/xofq1h8nBT9ZYaWEFymts4t0=,0.42799603807672376
GoysgTU05zfFPPTfev2QaBfyNd6IIFLSphFsqk/5x5Q=,0.5971412629949551
GzQ9uJj8oCX6IIyCJI4DZXtaqwGWTFm1c1FcTiom8sk=,0.5035589633706938
H01tCPYV3dMWWTNtxA/MhPtTTMfFpHtbPjVHKTgTqU4=,0.424205497957406
HZcrrw16rAVbylfUaJFz8h0q+Ry/GukpILb/ttXvIBc=,0.4996277832275222
I1MSRktGeEQMEHNLZoh+ImuyArdVwbn2qwMhg6XYwLI=,0.520593941886743
I52JiVn2rHm0uXZmrbnM+yCHfduFnA44hF5XbpRW9p8=,0.4802532264465658
IO+i9Pzo2NQ0KdLoCwWB3ucA8tgD4lEhgXHHViI4szI=,0.5058820559827054
Iaw3OwZZZ6xwGvwaTyqCAFRHyXNEtvaTReWroST+soQ=,0.42624250452189155
J425SfdR2A3iPNrnnbkXyPNooBQcp0GgW47HfNAwZzY=,0.5798909866558789
JNXEEoOgmV8QCSpYMbP/skjWy9gD7h6GZwtqdCH/hiI=,0.49440051226110865
KRUx6OLgaEOiQnoAhlhijxSC8hH6urRux8jdCUdQ0/M=,0.546824546056074
KfR3B8+Cgqm7hlln6N28/Y6hsS06Snm8dP+HPQK4EiQ=,0.5363408771808702
KhA6hSaXXXJUqQT19sci/g3qcwC4+cpQ4ShdrU8jHcs=,0.44546023347550145
L1zZYoWhmIgdzrmbZQtCUBXTfo8PiL6X3GLQvEb0A2Y=,0.3426025025314593
LQRcuAKCYBrjISeClKNJh6Pc1b/cxKLyBdRbgkYRGc0=,0.43633243452931414
MOzu/d+GFoydD5pqNfaNmTnllseA1+r7Dd5WOQ3qmBg=,0.4753924817517041
MW4Mkg3f900rrm4hF9ihKc2WLeUQILjJjC3l9tp9Es4=,0.4292507210764885
MeQYd6QpYKY/3DIieIh1t47NLQdj0mS64u6TqHHdXo4=,0.604435485422716
N3+fb9ZKPXJkZyjYWni7EPEbZn+DntSwF3uddUsSvwk=,0.5296617081861451
Ny3p06QNAM6emom86cdQ8LcxXaSmPvSJi9vI6Jw537w=,0.3388879196432491
O0yPVrXeR+lTuR8PKDlxqvFqLw90YnoA2jLYDNR2Jik=,0.47532807941327115
OkvJ9mNV4hyEmBxUQV6b6obz4CyUykPTIPYThw5tiVU=,0.660998152023056
PUhWdlnAvgE/n6jYOGuNIzSm4FS8Df4ZHREEy3OyEak=,0.33970914750489734
PX8uMiJ0qaB0RK+5jzTkIupwNdJndfeeZd5b19ybPqI=,0.4250744376831667
PrFwg3Q42Dqzq9MV65EBC6/0ye/0iRljWWMhMZwtZEM=,0.5675148874291294
PtWBFKfBp7/IinnS2+GrIzRQ6iw2VNWQyvwdo4TIWGk=,0.6256318832418287
Q9Ajp7HKkClxybIftqwK69W1JDDnu33k00PHB/kQIWA=,0.3424204862526819
QP/0bq7A6t0QEzK/SPWfch9G4AhU1aoH3XpJnDbuGNk=,0.5023602030531767
